business_name,author_name,text,rating,rating_category,place_url
NOBU Singapore,Gabriel,"I celebrated my birthday at Nobu Singapore, and it was an unforgettable experience. The staffs went above and beyond, even surprising me with a thoughtful birthday card, showcasing their tip-top customer service at its finest. The F1 Wagyu …",5.0,positive,"https://www.google.com/maps/place/NOBU+Singapore/@1.2783104,103.6976219,12z/data=!3m1!5s0x31da199e9f9c7995:0x7ca1b7d79bd6d2f0!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19df4fc25675:0x49b5617142d72f6b!8m2!3d1.3051922!4d103.8284188!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSR016ZGlaVEZuUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEC4!16s%2Fg%2F11rv7zrbrh"
Haq-Insaf's Eating House,Fina Haszeman,"Amazing place with a variety of good food! Their garlic naan paired with palak paneer is unforgettable. Even their nasi goreng selection tastes amazing. Most importantly, great Kopi ice. Love the vibes of this place.",5.0,positive,"https://www.google.com/maps/place/Haq-Insaf's+Eating+House/@1.3318411,103.7091923,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a92ccd9bb81:0xb03fd57c118f103!8m2!3d1.308359!4d103.7617117!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEYaW5kaWFuX211c2xpbV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJtYlhWSVpqbEJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECBkQGw!16s%2Fg%2F11cmhzky1w"
Hot Tomato,Brian Claus,"Decent chain steak place. It would he nice if they chilled their canned cokes, but not a big deal.

Sirloin steak is nice and my partner enjoyed her chicken chop. Was very pleased they allow substitutions.",4.0,positive,"https://www.google.com/maps/place/Hot+Tomato/@1.3394886,103.6691575,14z/data=!3m1!5s0x31da0fecc69bedb1:0xd320a963d6053fe4!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fecdb103549:0x7490b2e9f8b5a247!8m2!3d1.3395673!4d103.7067965!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSMkxUUmlhVWRuRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCKYCEEQ!16s%2Fg%2F11g5zyrf7r"
Jack's Place SAFRA Jurong,Jacqueline Tan,Had a wonderful birthday celebration with family. Thank you Hanafiah & team for such great hospitality and go all out to make sure we had a great celebration. Kudos team,5.0,positive,"https://www.google.com/maps/place/Jack's+Place+SAFRA+Jurong/@1.3393035,103.670475,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0ff326943177:0x5771c6397b2d26bf!8m2!3d1.3349032!4d103.7058618!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESd2VzdGVybl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJPYlUxbFRVTkJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA-!16s%2Fg%2F1tfd9zmh"
Ristorante Takada : Japanese Italian restaurant : Pasta Pizza Wine (Alexandra),Sean Aaron Chong,So happy I have found a hidden gem off the beaten path at Alexandra road! Arigato Chef Takada,5.0,positive,"https://www.google.com/maps/place/Ristorante+Takada+:+Japanese+Italian+restaurant+:+Pasta+Pizza+Wine+(Alexandra)/@1.2915246,103.7715474,14z/data=!3m1!5s0x31da1bd5305203bf:0xd6b350f3d9cc6a0a!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a32fc223b8b:0x8a626485a2609eb3!8m2!3d1.2915246!4d103.8075963!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESaXRhbGlhbl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJHTW5VdFIzRkJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCKQBEEc!16s%2Fg%2F11ckkyt3dc"
Lazy Lizard Sixth Avenue,Wanyi Lim,"Great service, there's value set meal for students. Truffle mushroom risotto is abit dry",5.0,positive,"https://www.google.com/maps/place/Lazy+Lizard+Sixth+Avenue/@1.3312023,103.7591042,14z/data=!3m1!5s0x31da109ed0c5bae9:0xa72012536b1e2de0!4m13!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m8!1s0x31da109ed6990cc1:0x3e3fb7d25ec9fff5!8m2!3d1.3312023!4d103.7951531!9m1!1b1!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESd2VzdGVybl9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU0zTkdWdFIzWjNSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECBsQMw!16s%2Fg%2F1txflnr3"
Pura Brasa Singapore,Debbie Low,Was craving for paella however my go-to top favourite dish is their omelette as you can tell we dig in before taking a photo. Perfect ambience for solo diner / catch up meals / celebratory moments. Helpful service staffs🤗 …,5.0,positive,"https://www.google.com/maps/place/Pura+Brasa+Singapore/@1.2766695,103.8102264,14z/data=!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da19131823ca01:0xac793dffcd0ff380!8m2!3d1.2766695!4d103.8462753!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESc3BhbmlzaF9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5LWjNVdGRtNTNSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECBEQRg!16s%2Fg%2F11g8lqplxb"
Ce Soir Restaurant,D NN,"Absolutely outstanding restaurant. Such a well balanced menu that manages to surprise with every single course. Beautifully decorated, both the place and the dishes. And perfect service to top it off!",5.0,positive,"https://www.google.com/maps/place/Ce+Soir+Restaurant/@1.305512,103.6858988,12z/data=!3m1!5s0x31da1a498475d6bf:0x601cb3d878462dda!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1b37b2d1790d:0x51c327160b9d1c88!8m2!3d1.2943592!4d103.7959978!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEWZmluZV9kaW5pbmdfcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VONk5XVTJVMFJSRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECCAQQw!16s%2Fg%2F11ryljbnyn"
Sen Sen Sushi Jem by DON DON DONKI Singapore,Nic,"had extremely low expectations of this fast food sushi, but it surpassed expectations …",4.0,positive,"https://www.google.com/maps/place/Sen+Sen+Sushi+Jem+by+DON+DON+DONKI+Singapore/@1.3337337,103.706606,14z/data=!3m1!5s0x31da100f1da1564d:0xb7a0bbba77515f94!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1188a60bd9a5:0xd820963d3744546e!8m2!3d1.3328056!4d103.743299!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETamFwYW5lc2VfcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOR2FEUXpUakpCUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEEA!16s%2Fg%2F11krh39p0n"
Picotin Brewhaus - Rochester,Binu Babu,"Had an amazing evening at Picotin Brewhaus! The food was delicious, the ambiance was perfect, and the staff were incredibly helpful and attentive. My friends and I had a fantastic time enjoying the great atmosphere and excellent service. Highly recommend this place for a great dining experience!",5.0,positive,"https://www.google.com/maps/place/Picotin+Brewhaus+-+Rochester/@1.3548586,103.686695,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1ba51b95ff9f:0x8c1ac27737279478!8m2!3d1.3058134!4d103.787772!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEHYnJld3B1YpoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyc3hRbFZxVG0xYVJ6VkhZMFk1UTJWVlZuWk5iRVpYWWpGS2RGUkdSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECDIQPg!16s%2Fg%2F11b698gq_1"
Rangooli Restaurant @ Clementi,Li Lian Chua,The garlic naan feels like normal naan. Asked if I can order plain curry and staff said it's $4 just for plain curry. First visit and was a disappointed one.,3.0,neutral,"https://www.google.com/maps/place/Rangooli+Restaurant+@+Clementi/@1.3023263,103.7281745,14z/data=!3m1!5s0x31da1aee02041097:0x64ef4ebe23695b8c!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1ba543665e57:0xdfac451f887a50be!8m2!3d1.3023263!4d103.7642234!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERaW5kaWFuX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmtiWFJYUmsxM0VBRaoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAhbEDk!16s%2Fg%2F1tj28jcd"
MongKok Dim Sum,August Wu,"Has been a while last tried hor fun with good ""wok hei""! Beef & seafood hor fun were great!  Not many varieties on dim sum but taste good with reasonable price. Worth for revisiting.",4.0,positive,"https://www.google.com/maps/place/MongKok+Dim+Sum/@1.3425,103.7404511,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da108a75c18797:0xf7ae1028c156ecbd!8m2!3d1.3427019!4d103.7752151!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESZGltX3N1bV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU14YVV4aVNIZDNSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCK4BEC8!16s%2Fg%2F11cn6r2s_s"
Toast Box (West Coast Plaza),Q,"I'd watched the older female staff preparing food. Despite it being an open kitchen, she carelessly prepares the food. I saw unhygienic preparation of food, she uses that 1 pair of gloves she's wearing for EVERYTHING. (Gloves purely for show at this point) Otherwise, Staff making the drinks are excellent and efficient.",2.0,negative,"https://www.google.com/maps/place/Toast+Box+(West+Coast+Plaza)/@1.2975443,103.7273095,14z/data=!3m1!5s0x31da1af22a1ec0b9:0xfbfa091219f30438!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1af1898da4df:0xd0a0aefef7b1b05c!8m2!3d1.3034793!4d103.7655198!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgELY29mZmVlX3Nob3CaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUnRkRFZIY2w5QlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAe!16s%2Fg%2F12lkq1yc9"
Al Zara Restaurant,Che-yin Suen,Neighbourhood eating house. Cannot expect too high. It has neighbourhood standard. The prices are quite high. Mutton $5 and fried fish $4 each.,4.0,positive,"https://www.google.com/maps/place/Al+Zara+Restaurant/@1.3452268,103.6952284,14z/data=!3m1!5s0x31da1005296f593b:0xebe627d374db2e7d!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da112ade8d2095:0xcb94a331c46fa3d8!8m2!3d1.3366371!4d103.7376509!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEYaW5kaWFuX211c2xpbV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWS1EycHZUM3A1Y21GWE5tZDNSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQEw!16s%2Fg%2F11kk8w4f22"
B.B.Q. Seafood,Wayne Toh Bun Chin,"When asked, where's the best BBQ stingray in the west. I'm sure B.B.Q Seafood will be one of the recommended.

And personally if you ask me, what makes a store different from the rest? It's definitely the sambal they used. Thumb up for their sambal.

Unfortunately, I did not have the chance to try their sambal sotong. Went there at around 6pm and their sotong has sold out.",5.0,positive,"https://www.google.com/maps/place/B.B.Q.+Seafood/@1.3399257,103.6702397,14z/data=!3m1!5s0x31da0ff0cce9b0c7:0xacc672fff2c1c40!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0ffb0b8c7181:0xdc031c4c4528412d!8m2!3d1.3349135!4d103.7215864!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJQYlV4cVNYQkJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCLgCEDw!16s%2Fg%2F11bwp2jv15"
Acqua e Farina - Italian Pizza & Pasta Restaurant . Rail Mall,Felicity Chan,"This is a ""hidden gem"" of Italy in Singapore. Each visit is a fresh reminder of how good pasta and pizza in Italy can taste. There are truly few italian restaurants in Singapore that can deliver this authentic experience. They really do …",5.0,positive,"https://www.google.com/maps/place/Acqua+e+Farina+-+Italian+Pizza+%26+Pasta+Restaurant+.+Rail+Mall/@1.3581088,103.7317971,14z/data=!3m1!5s0x31da10516bb65447:0xe0dbe2f20f1f8e3d!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1051164e3857:0xb96d43648e8f7dde!8m2!3d1.3581088!4d103.767846!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESaXRhbGlhbl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5ZYlV4WWVVbEJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIVBBM!16s%2Fg%2F1td6_hpq"
Loong Kee Yong Tau Fu 龍記釀豆腐,C,"Loong Kee Yong Tau Fu is a popular stall at Jurong West 505 Market & Food Centre, awarded a Michelin Plate for its consistent quality. It offers an extensive range of yong tau foo ingredients, with options beyond the usual soup and dry styles—including laksa and chee cheong fun—for those looking for variety.

I had dinner here and found the quality solid. The ingredients were fresh, and the portion was decent for $8. A thoughtful touch: fried items were packed separately from the soup, keeping them delightfully crispy.

Despite being one of the busier stalls in the food centre, the wait was short. Worth a visit if you’re in the area and craving yong tau foo.",4.0,positive,"https://www.google.com/maps/place/Loong+Kee+Yong+Tau+Fu+%E9%BE%8D%E8%A8%98%E9%87%80%E8%B1%86%E8%85%90/@1.3499609,103.6823352,14z/data=!3m1!5s0x31da10035c32bc9f:0xdaff0db2e77cc6e6!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fcc46fbe74d:0x3a4810b2bd68172c!8m2!3d1.3499609!4d103.7183841!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5UVVJKZVZCcVRWSkJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQUItwIQLg!16s%2Fg%2F11gj76x2v8"
Blu Kouzina Dempsey,Nicholas Vasili,This was our best dining experience in Singapore! The food was absolutely incredible and very authentic Greek cuisine. The restaurant is beautifully decorated and we felt like we were in Greece. Service was very friendly and attentive and …,5.0,positive,"https://www.google.com/maps/place/Blu+Kouzina+Dempsey/@1.305512,103.6858988,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da109bbb1e83ad:0xd53354adcc39907e!8m2!3d1.3034696!4d103.81043!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEQZ3JlZWtfcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSS2VEbExOR1ZuRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQOA!16s%2Fg%2F1vgq9lqm"
HydroDash,suriyah Therumaraj,"bin,aqil,hary,raqib were very interactive and helpful towards us and gave us options on the best timing to play",5.0,positive,"https://www.google.com/maps/place/HydroDash/@1.250064,103.7850041,14z/data=!4m10!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m5!1s0x31da1d43cc3b3a8b:0x6573079a380538c7!8m2!3d1.2500644!4d103.8210532!16s%2Fg%2F11j7f_rz68"
满族火锅 Man Zhu Steamboat Restaurant,Choi Gek Seew,Value for money! Wide spread of variety. Choice of Beers are good at reasonable price. $20 for 4 bottles of TsingTao and snow. Friendly servers and lady boss. Will come back again.,5.0,positive,"https://www.google.com/maps/place/%E6%BB%A1%E6%97%8F%E7%81%AB%E9%94%85+Man+Zhu+Steamboat+Restaurant/@1.3408186,103.6890865,14z/data=!3m1!5s0x31da101edeb82e25:0xbd341447581aead7!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da101fafa55555:0xebd740cbf2973c8e!8m2!3d1.3440092!4d103.7312675!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESY2hpbmVzZV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJpYWkxWFJERm5SUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECFQQRw!16s%2Fg%2F11f52z89dd"
Red Lantern Live Seafood @ 921 Upper Bukit Timah Road,Civicturbo1527won Midnightburgundy,"The food taste was bland, overcharge us 1 jug of beer during billing and luckily we checked. We ordered 6 dishes and only the stir fry qinglong vegetables was good.

梅菜扣肉too salty, 咸蛋cream crab not so fresh, rest of the dishes weren’t good enough as well.

(Bad service attitude from female lady staff-seemingly senior staff at counter)

The counter auntie who spoke with a China Fujian accent was loudmouth, rude and impolite, we asked her how much was the seasonal price for crab, fish and prawn, she was impatient and didn’t seemed interested to take our orders. She eventually asked another guy to take our order, while she got herself busy topping up soy sauce n green chilli for another table. (Didn’t get her priorities right).

Tight and limited parking space outside the restaurant building with dangerous kerbs, many illegal parked cars along the single lane road.

Overall one of the worst experiences ever and a bad Father’s Day dinner experience.",1.0,negative,"https://www.google.com/maps/place/Red+Lantern+Live+Seafood+@+921+Upper+Bukit+Timah+Road/@1.3954146,103.7118008,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da11b013e752e1:0xbe0c578d3638e714!8m2!3d1.3768044!4d103.7617208!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESc2VhZm9vZF9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVEyYXkxVFpFeFJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAz!16s%2Fg%2F11rcn6g8sc"
d.o.c Italian Restaurant,Josaphin Toh,"It’s a girls’ dinner night and we celebrated our friend’s 🎂 birthday . The atmosphere, service and food was amazing and we had to order the tiramisu twice!
Thanks to Kayden’s recommendations & hospitable services which made us feel welcome and comfy. The entire crew was very friendly and efficient as well",5.0,positive,"https://www.google.com/maps/place/d.o.c+Italian+Restaurant/@1.2996321,103.8223254,14z/data=!3m1!5s0x31da19a5f03380e7:0x7476280dbf5ea64e!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da19eb898cd1ab:0x5e01349ea7b02be3!8m2!3d1.2943253!4d103.855641!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESaXRhbGlhbl9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5xTW5NeVNFMW5FQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA-!16s%2Fg%2F11h_24vn0z"
O.BBa Jjajang & BBQ,au,"Really enjoyed the Korean BBQ here! The meats were fresh and well-marinated, and the staff were very attentive in helping us grill. The side dishes were tasty and came with free refills, which made the meal even better. Nice atmosphere, perfect for gatherings with friends or family. Will definitely come back again!",5.0,positive,"https://www.google.com/maps/place/O.BBa+Jjajang+%26+BBQ/@1.3697086,103.7305602,14z/data=!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1061d513b1e3:0xa093217d553de5c!8m2!3d1.3434531!4d103.7750924!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERa29yZWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXhOVWxwWmpoblJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQUIigEQSg!16s%2Fg%2F11b66l1ktn"
FORKETTA -- an artisan Italian restaurant at Dempseyhill - make the best wood-fired baked sourdough Pizza in Singapore,ThunderX Breakerzord,"Exquisite Italian fine dining at its best. Authentic flavors, flawless presentation, and a warm, refined atmosphere. Each course was a masterclass in taste and craftsmanship, with service that made the evening effortless. A must-visit for true Italian cuisine lovers.",5.0,positive,"https://www.google.com/maps/place/FORKETTA+--+an+artisan+Italian+restaurant+at+Dempseyhill+-+make+the+best+wood-fired+baked+sourdough+Pizza+in+Singapore/@1.3548586,103.686695,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a3cac942927:0xa50fec4e206fc38a!8m2!3d1.3036447!4d103.8098267!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESaXRhbGlhbl9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDIxU2FWcFhXbk5UVkdONVVtNWFWRTFWZHpGa1JsRTFWRzV3ZEdSRlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBI!16s%2Fg%2F1tdctmvw"
