business_name,author_name,text,rating,rating_category,place_url
Boon Lay Traditional Hakka Lui Cha,Cham Fengquan,"Varies vegetables like cabbage, long bean amd some nuts on rice with a bowl of strong veg soup. All at 3.50sgd and filling even for a big guy like me.",4.0,positive,"https://www.google.com/maps/place/Boon+Lay+Traditional+Hakka+Lui+Cha/@1.3399257,103.6702397,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fe9d8b33df9:0xcd2402122763759f!8m2!3d1.3455355!4d103.7130984!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVExTVUxRU4wTjNFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAw!16s%2Fg%2F1tf3lf4j"
Kay-Tu Myanmar Cuisine - Boon Lay,lontongstroong,"Seems much of the dishes are more akin to home-cooked Burmese version of Economic Rice (veggies and meat combi), although the usual iconic menus like Mohinga (bee hoon soup), Burmese briyani, and Lahpet Thoke (fermented tea leaves salad) also make appearances. There's always Burmese customers lining up to buy meals during dinner time, so you know what they serve are authentic.

The Burmese economic rice was relatively well-priced for such a cuisine that is foreign to local Singaporeans (like $4-5), thus making it popular among Burmese diaspora in the area. Tastes stronger than other Southeast Asian cuisines - you can tell there's rather substantial Indian (Bengali) influences in it. Their mohinga was served in pretty large portion with thick soup. Greatly appreciate their effort in providing two separate takeout containers for the soup and filling (bee hoon, meat, egg, bits of fritters, chili flakes, coriander, and piece of lemon)!",4.0,positive,"https://www.google.com/maps/place/Kay-Tu+Myanmar+Cuisine+-+Boon+Lay/@1.3399257,103.6702397,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0ff12d9b4ff3:0x8bf5edafcf813516!8m2!3d1.3474002!4d103.712098!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESYnVybWVzZV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5mY1U1bVpuQkJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQRw!16s%2Fg%2F11k4v5gm96"
Kay-Tu Myanmar Cuisine - Pioneer,Moe Lwin Aung,5 years ago,4.0,positive,"https://www.google.com/maps/place/Kay-Tu+Myanmar+Cuisine+-+Pioneer/@1.329549,103.6465682,14z/data=!3m1!5s0x31da0ffd0e846657:0x69be132569846cee!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0fc223953f99:0xbeb66311a527621d!8m2!3d1.3335704!4d103.6984796!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESYnVybWVzZV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJDYmw5bU5YZEJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECDcQMg!16s%2Fg%2F11c3w066cr"
Atout,Ciboysg W,"The steak was perfect, very very well cooked. Weekend wine promo is also very sweet, as the price at their wine shop is very decent. Overall a nice place to chill over weekends.",4.0,positive,"https://www.google.com/maps/place/Atout/@1.3311585,103.7601466,14z/data=!3m1!5s0x31da19eb1211aa47:0x87a3e6e93b6e0a8d!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a224cd0312f:0xf1e5ed6e03f71b46!8m2!3d1.3059467!4d103.8136393!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgETZXVyb3BlYW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VORE4zUTNZV0ZuRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCL8FEDE!16s%2Fg%2F11gggzyl7p"
Dempsey Hill,Arthur,"The food was pretty good, was happily surprised by the ragu pasta that had the right level of cooking (quite rare in Singapore). My friend thought the place was a bit noisy, service was ok overall.

Quite expensive if you are really hungry but hey it's Singapore and the quality is there.",4.0,positive,"https://www.google.com/maps/place/Dempsey+Hill/@1.409818,103.6139454,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a23443fceaf:0xe709dbf520ba8e5b!8m2!3d1.3039916!4d103.8098603!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSdFgwazJPV05CRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECCYQPw!16s%2Fg%2F1wj_qs_5"
Le Le Vegetarian Food,Wee Sen Loh,"Mee Siam nice
Boss nice, once monthly do charity give out food free vegetarian bee hoon set to promote vegetarian",4.0,positive,"https://www.google.com/maps/place/Le+Le+Vegetarian+Food/@1.4019304,103.7148171,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da11f4108c3381:0xa07d94056f3a8f98!8m2!3d1.3803544!4d103.7534201!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEMaGF3a2VyX3N0YWxsmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU50WjNFeU1YRlJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECCsQGw!16s%2Fg%2F11h2l8rf_s"
Ramen Taisho Hillview,Ad K,Had their Black Garlic Ramen @ LeQuest. Surprisingly good ramen in such a hidden spot. The star is undoubtedly the soup base - thick and savory without being too oily. The noodles were firm and had bite. Chashu was small but tasty. Ajitama was well seasoned and soft in centre. I like their extras - free flow of barley tea and bean sprouts and even wet wipes.,4.0,positive,"https://www.google.com/maps/place/Ramen+Taisho+Hillview/@1.3954146,103.7118008,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a8e2e63938b:0xf054bb497827b7b9!8m2!3d1.3670514!4d103.7638908!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEQcmFtZW5fcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOb2VqZFRUbU5CRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQJw!16s%2Fg%2F11cs5ss3vs"
Salmaan Food Paradise,Imran Z,"Ate prata, roti john and maggie soup. All three are delicious. Love the athmosphere. Chill. Not so crowded. They have nice sofa seats with high back rest, like those in old American restaurants.",4.0,positive,"https://www.google.com/maps/place/Salmaan+Food+Paradise/@1.3452268,103.6952284,14z/data=!3m1!5s0x31da1020d1a13d83:0x2ffca27cf81235a4!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1020d174bbf1:0x6a9c33fc41d25710!8m2!3d1.3502561!4d103.7312915!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERaW5kaWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXRjVWwyWW5GQlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA1!16s%2Fg%2F11f12662pd"
Saigon Legend @ West Coast Plaza,Angel Tan,"When I see the word “signature” on the menu, I knew I had to try their Signature vermicelli bowl set (𝘉𝘶𝘯 𝘵𝘩𝘪𝘵 𝘯𝘶𝘰𝘯𝘨 𝘤𝘩𝘢 𝘨𝘪𝘰 𝘵𝘰𝘮)! A filling bowl of noodles with grilled pork, fried spring roll & fresh vegetables, the set also includes …",4.0,positive,"https://www.google.com/maps/place/Saigon+Legend+@+West+Coast+Plaza/@1.3035473,103.6216819,12z/data=!3m1!5s0x31da1af22a21450b:0xfbfa09120f288130!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1b9258d57bf3:0xe15e92ee1a30d68a!8m2!3d1.3035473!4d103.7658775!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEVdmlldG5hbWVzZV9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0b2MyTkhjelJQV0dSdldrVm9TbEpIZUVWVVIzaHNUMVJXYm1GdVl4QUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABAw!16s%2Fg%2F11k41w1_0l"
NUSS-The Scholar,steven lim,"Friends hosted dinner here and the food was really good.

We had the roast chicken, which was full of flavour and the skin was crispy, though one or two pieces of meat were a little dry.  The mixed roast meats platter was also good, consisting of crispy skin pork, duck and jelly.

The tofu with seaweed was also a hit, but the evening’s best dish was the noodles, which was full of wok hei. The prawns with pumpkin were also super tasty.  The sweet and sour soup was filled with ingredients as well.

Service was warm and friendly.   You need someone who is a member of NUSS to invite you.",4.0,positive,"https://www.google.com/maps/place/NUSS-The+Scholar/@1.2932906,103.7368462,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1aff2c9269dd:0xb7def96e6da6ecb5!8m2!3d1.2932906!4d103.7728951!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESY2hpbmVzZV9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5JT0dOcVZHVkJFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABA0!16s%2Fg%2F1v46xwrl"
Tonkatsu ENbiton (Causeway Point),Miss MoMo,"it was quiet on the weekday evening we came by. loved how tender the pork chops were, even though they were deep fried. but the black curry beef looked non-appetising though, even though it tasted alright. do grind the sesame & mix it in with the sauce for extra flavour. loved their sesame sauce dressing for their free flow salad too! 😋",4.0,positive,"https://www.google.com/maps/place/Tonkatsu+ENbiton+(Causeway+Point)/@1.4253,103.742,14z/data=!3m1!5s0x31da13a897823aaf:0x7d8ff3825f422dd8!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da1338ab295c1d:0x649e3cd472ee6068!8m2!3d1.4360933!4d103.7859471!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuVFVSbk9GOWhhamRCUlJBQqoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEEI!16s%2Fg%2F11t_hsz6ph"
Swensen's @ West Mall,Paul Young,"Baked rice was good. Small portion but means space is kept for dessert. Cheese if more burnt will be good. Son had fried chicken. Looks good as well as he wants all 3 for himself. Ice cream as expected is good. Pricey during normal times but hey, it's my birthday month. Service here is fast and responsive. Late lunch at 3pm so more time for everything. Remember, get the membership. It's cheaper on the birthday month and you can get a free sundae.",4.0,positive,"https://www.google.com/maps/place/Swensen's+@+West+Mall/@1.375912,103.7166177,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da103ed7d836c7:0xf3f65d4649a7421c!8m2!3d1.3500983!4d103.7493183!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyMW9iR0l5WnpGVlYxWnBWbGRrYkU5WWEzZFdTR2hVVkVVNWExVnRZeEFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQOA!16s%2Fg%2F1tf_qcyb"
Min Jiang at Dempsey,amber a,"Food: 👍🏻👍🏻👍🏻
Food is okay, Not something that I will be coming back for again as I’m looking for wow factor. Dishes price as per below you will judge yourself if this is worth a try.
⭐️⭐️⭐️⭐️ Peking Duck - $128
⭐️⭐️ Drunken chicken - $16
⭐️⭐️ Hot and sour soup - $16
⭐️⭐️⭐️ Double boiled Bird Nest with crab meat soup - $70
⭐️⭐️⭐️⭐️ Turbot Fish 2 style - $200 ($20/100g) abit overpriced
⭐️ Homemade Tofu - $32 (not worth trying)

Service: 👍🏻👍🏻
Seems to be understaffed upon entering no reception requesting for service took while for getting the staff attention. However, staff are friendly when attention caught.

Atmosphere: 👍🏻👍🏻👍🏻👍🏻
Great space nice and beyond fine dining design.",4.0,positive,"https://www.google.com/maps/place/Min+Jiang+at+Dempsey/@1.3311585,103.7601466,14z/data=!3m1!5s0x31da1a3cebff445d:0x220fcd276bfd65b2!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a5cafd1ae97:0x705739b2c488be87!8m2!3d1.3046255!4d103.808144!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESY2hpbmVzZV9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWTU16bDRVR2xSY1VvM1RUUkJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECCAQQQ!16s%2Fg%2F11b6dzpy6h"
Hoy Yong Seafood Restaurant,Lois Lim,Abit worry when reading the review but I feel this Tze char has some character.   Not the typical younger serving staff but more like family.   So I totally get it why the bad reviews. …,4.0,positive,"https://www.google.com/maps/place/Hoy+Yong+Seafood+Restaurant/@1.314699,103.7350648,14z/data=!3m1!5s0x31da1a9b12580aaf:0x84b17f85cb814970!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a8919c5150b:0x264da815baf52885!8m2!3d1.314699!4d103.7711137!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSMWRqbHlXVkJuRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQLQ!16s%2Fg%2F11dztslrhy"
Fish & Co.,Ran Wong,"I recently decided to give my meat-loving taste buds a break and opt for something fishy instead. So, my family and I made our way to Fish & Co. …",4.0,positive,"https://www.google.com/maps/place/Fish+%26+Co./@1.3394886,103.6691575,14z/data=!3m1!5s0x31da0feccd71a5db:0xd320a963b69936d5!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da0f932c000001:0xe3fd23f209e71fbc!8m2!3d1.3399257!4d103.7062886!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESc2VhZm9vZF9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJrZDB4TFNVMW5FQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBD!16s%2Fg%2F11gbv26h58"
IKEA Jurong Restaurant,thelevitator,"Amazing food, albeit at a cost. Me and my friends decided to have lunch here on 05072024. The spaghetti bolognese ($10.50) was delicious, although the cheese placement could be changed. The Swedish meatballs (8 pcs for $7.50) were tasty, and the vegetables were well-cooked. The salmon ($11.50) is probably not worth spending on, the amount of fish you get was pitifully small. The cheesecake ($4) was ok for me, although my friends claimed that the berries in the cheesecake were ""expired""(?). The crunchy almond chocolate cake ($4) is one to order though, it was delicious. The mashed potatoes were pitifully small (when ordered solo, it cost $1.50). However, the chicken wings ($1 per chicken wing on Fridays) were amazing, although it's probably not a good idea to have this as your main course. The soup that I ordered (add on $2 for a set) was average at best, but the garlic bread saved the day. What was worth it however was the ice cream cone. For $0.50, you get a cone and deliciously cold soya ice cream. The taste of soya was not in the least obvious.

Overall a good meal, although this isn't a place you should come during lunch hour or if you only have a budget of $10 or less.",4.0,positive,"https://www.google.com/maps/place/IKEA+Jurong+Restaurant/@1.3619464,103.7093647,14z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da11117e327959:0xdb68cf11172d677b!8m2!3d1.3337765!4d103.7436699!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESc3dlZGlzaF9yZXN0YXVyYW50mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJ0YTNKRGR6RlJSUkFCqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEFCNIDECo!16s%2Fg%2F11pd0q25ly"
Sunny Korean Cuisine,Julian Chow,"Value for money for a restaurant in a shopping mall. Ordered Kimchi Dumpling Ramen and Dou Jiang Soup.  Both came with generous portions given the modest price.  In terms of flavor, I'm no South Korean expert, but it taste good enough for me for me to come back.  The restaurant decor is simple and dated, perhaps paying homage to its focus on delivering good food at affordable prices.",4.0,positive,"https://www.google.com/maps/place/Sunny+Korean+Cuisine/@1.3033503,103.621621,12z/data=!3m1!5s0x31da1af22a1ec0b9:0xfbfa091219f30438!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1af18898624b:0xfe10912bb80e4729!8m2!3d1.3033503!4d103.7658166!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERa29yZWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTmxNR0pNUkd0blJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIGBAn!16s%2Fg%2F11gblf2z57"
Chin Huat Live Seafood,Xue Tan,"Is a quiet estate. My first time there..tried a few dishes with family.  Ordered a chill crab, the meat is fresh,not really my taste, the sauce taste a bit sour,perhaps is thier style lar! Deep fried salmon skin, not worth having, why i …",4.0,positive,"https://www.google.com/maps/place/Chin+Huat+Live+Seafood/@1.409818,103.6139454,12z/data=!3m1!5s0x31da1a814da72f67:0x41e67f4f319cf01e!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a81511cebc5:0xa5e7dd0869770140!8m2!3d1.3222771!4d103.7695981!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESc2VhZm9vZF9yZXN0YXVyYW50mgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ0U2FFMHpUa1JTV0VaWFYwaEdXazVZV201a1ZWSlpXa2RrTVZSRlJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQITxAw!16s%2Fg%2F1vxw5t0j"
Ayasofya Turkish Restaurant,Giri K,"(Review for Vegetarians)

Ayasofya is an expensive restaurant just like all restaurants on this very touristy street. So, you not only pay for the good turkish food and the roadside ambience but also for its prime location near the Mosque.

I have tried almost all the Turkish restaurants in this street and elsewhere in Singapore. In my opinion, the food here is good but not too great if you factor in the price. For two persons, for just the vegetarian food shown in the pictures, it was 109.65S$.

The hummus was good but the lavash or balloon bread was too dry and a bit burnt for my taste. They also served falafels that were big and chunky unlike their neighbors on this street that serve coin sized, frozen-falafels. The restaurant opposite to this one, the Sultan Turkish restaurant, has slightly better food but the differences are marginal. But, hands down, the Sultan Turkish restaurant has the better kunefe with goat's milk ice cream.",4.0,positive,"https://www.google.com/maps/place/Ayasofya+Turkish+Restaurant/@1.3548586,103.686695,12z/data=!3m1!5s0x31da19b11ef5b599:0xe92832402865d596!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da192f73b5b92f:0xe4ce11d6aca8d61e!8m2!3d1.3018398!4d103.8593332!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgESdHVya2lzaF9yZXN0YXVyYW50mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVJpTVhGMU0weDNFQUWqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIABBM!16s%2Fg%2F11qqyh5xjs"
Canton Paradise 樂天小香港 at The Star Vista,Rene Tan,"So busy place and popular meats sold out at night.

Ee mian so nice! But beef kueh tiao meh. The rest not bad.

No more char siew pastry buns, no more char siew at this time",4.0,positive,"https://www.google.com/maps/place/Canton+Paradise+%E6%A8%82%E5%A4%A9%E5%B0%8F%E9%A6%99%E6%B8%AF+at+The+Star+Vista/@1.3548586,103.686695,12z/data=!3m1!5s0x31da1a42c010aa5b:0xe8c76feaa9334dab!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da1a42945542a7:0x5c186dd3f33b8d54!8m2!3d1.3067344!4d103.7885449!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEUY2FudG9uZXNlX3Jlc3RhdXJhbnSaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkVkVFI2U1dKUkVBRaoBURABKg8iC3Jlc3RhdXJhbnRzKAAyHhABIhqyg6SG6UkVbWUOjdQ9cHAMsS9xMdEXayz62zIcEAIiGHJlc3RhdXJhbnRzIGluIHNpbmdhcG9yZeABAPoBBAgAEEE!16s%2Fg%2F1ptvwd4ln"
ANJU,Pam Lim,"I have very mixed feelings about this place because I've been here twice. The first time we came as a small pax of 2. Service was great and attentive, food excellent and dishes were amazing. However we chose to come here again for a large pax of 8, and booked this way in advance. Staff were inexperienced on the 2nd visit and did not seem knowledgeable on the dishes, and the tables were really not suited for larger pax. This place is not advisable for larger groups. But the food here cannot be faulted.

The best dishes here was the Bossam, Octopus and the bori prawn was addictive. It was well seasoned with chilli powder but not too overpowering. I wasn't a fan of the Tofu kimchi. The servings were meant to be small like tapas, to pair with makgeoli, but the serving size for the Bossam seemed unproportionately too much compared to the other dishes (although I guess usually Bossam has large portions). We sat near the entrance where the atmosphere wasn't that great on both visits, so I'd say best will be to request for a booth seat or a seat further in the next time.",4.0,positive,"https://www.google.com/maps/place/ANJU/@1.3548586,103.686695,12z/data=!4m11!1m3!2m2!1sRestaurants+in+Singapore!6e5!3m6!1s0x31da191e621b0195:0xcdfdcdba5fbb630a!8m2!3d1.2778061!4d103.8442373!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgERa29yZWFuX3Jlc3RhdXJhbnSaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUlVMV1p4ZDNGblJSQUKqAVEQASoPIgtyZXN0YXVyYW50cygAMh4QASIasoOkhulJFW1lDo3UPXBwDLEvcTHRF2ss-tsyHBACIhhyZXN0YXVyYW50cyBpbiBzaW5nYXBvcmXgAQD6AQQIbxBK!16s%2Fg%2F11n0n78h6b"
Claudine Restaurant,Ching Herng Ng,"I mean, the restaurant atmosphere and vibes are definitely there. Food is good, but I can't say they're spectacular.
I'm not particularly impressed with the lunch menu. Maybe it's lunch, so the selections are limited.
We were there to celebrate my partner's birthday. The waiters were nice enough to keep our birthday cake in the fridge while we dine.",4.0,positive,"https://www.google.com/maps/place/Claudine+Restaurant/@1.3035473,103.6216819,12z/data=!4m10!1m2!2m1!1sRestaurants+in+Singapore!3m6!1s0x31da193420e53bfb:0xc828523761e16842!8m2!3d1.3048733!4d103.8135205!15sChhSZXN0YXVyYW50cyBpbiBTaW5nYXBvcmVaGiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3JlkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOaWFrbElNbVZCRUFFqgFREAEqDyILcmVzdGF1cmFudHMoADIeEAEiGrKDpIbpSRVtZQ6N1D1wcAyxL3Ex0RdrLPrbMhwQAiIYcmVzdGF1cmFudHMgaW4gc2luZ2Fwb3Jl4AEA-gEECAAQSQ!16s%2Fg%2F11pwwskxz4"
